ProteinID,Gene,Description,control_1 Intensity,control_2 Intensity,control_3 Intensity,treatment_1 Intensity,treatment_2 Intensity,treatment_3 Intensity
P42765,ACAA2,"3-ketoacyl-CoA thiolase, mitochondrial",28.2726,28.3429,28.4038,28.1799,27.9627,28.4263
P42766,RPL35,60S ribosomal protein L35,30.5534,30.7839,30.8721,30.0573,29.9351,30.2873
P42785,PRCP,Lysosomal Pro-X carboxypeptidase,25.9229,26.5632,25.647,30.7996,30.9444,30.755
P43121,MCAM,Cell surface glycoprotein MUC18,25.8421,23.1632,25.1356,26.7424,27.1989,27.2598
P43155,CRAT,Carnitine O-acetyltransferase,24.7266,26.2208,24.7774,26.4353,27.0471,26.5411
P43243,MATR3,Matrin-3,30.3212,30.5155,30.3218,30.3551,30.5769,30.2639
P43246,MSH2,DNA mismatch repair protein Msh2,22.0388,23.6953,21.9086,23.9743,23.37,23.0527
P43487,RANBP1,Ran-specific GTPase-activating protein,23.4182,24.6563,25.1582,25.9542,25.419,24.9736
P43686,PSMC4,26S proteasome regulatory subunit 6B,24.875,25.5897,23.452,26.4449,25.7078,26.0513
P43897,TSFM,"Elongation factor Ts, mitochondrial",24.2024,25.1257,23.2961,24.3313,24.599,24.2592
P45880,VDAC2,Voltage-dependent anion-selective channel protein 2,28.7322,29.0621,28.4844,29.5398,29.3429,28.8939
P45954,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",28.9658,29.2808,29.1036,29.4698,29.4861,29.2722
P45974,USP5,Ubiquitin carboxyl-terminal hydrolase 5,25.2738,25.976,25.769,26.2659,25.516,25.7515
P46019,PHKA2,"Phosphorylase b kinase regulatory subunit alpha, liver isoform",21.6197,21.0098,22.4727,23.1763,23.5867,24.4196
P46060,RANGAP1,Ran GTPase-activating protein 1,26.7921,27.6107,26.6591,28.0677,27.84,28.0948
P46087,NOP2,Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase,26.6938,27.0879,26.9597,27.616,27.3054,26.9985
P46109,CRKL,Crk-like protein,23.6558,24.0313,23.3214,24.9962,24.661,25.5875
P46379,BAG6,Large proline-rich protein BAG6,21.9228,24.5345,24.598,25.8787,25.9934,25.3164
P46459,NSF,Vesicle-fusing ATPase,27.6073,27.5703,27.6111,28.2783,28.1614,28.0036
P46776,RPL27A,60S ribosomal protein L27a,30.212,30.2725,30.5206,29.6511,29.5864,30.0942
P46777,RPL5,60S ribosomal protein L5,28.8092,28.7413,29.1985,29.2703,28.6524,28.834
P46778,RPL21,60S ribosomal protein L21,28.8732,28.8074,29.2956,28.8588,28.0105,28.7687
P46779,RPL28,60S ribosomal protein L28,30.2684,30.1745,30.6889,29.4922,29.3787,29.9463
P46781,RPS9,40S ribosomal protein S9,31.1345,31.2421,31.0607,30.1984,30.2258,30.4592
P46782,RPS5,40S ribosomal protein S5,28.7833,28.8117,28.9699,28.9565,28.9628,28.603
P46783,RPS10,40S ribosomal protein S10,24.6663,25.1838,24.5047,26.0209,26.0906,25.0289
P46821,MAP1B,Microtubule-associated protein 1B,23.132,25.8964,26.1035,26.5239,26.2817,26.0404
P46937,YAP1,Transcriptional coactivator YAP1,21.8352,21.4403,20.6332,21.2362,23.2547,23.9196
P46939,UTRN,Utrophin,29.3107,29.2618,29.3182,30.257,30.0302,29.7834
P46940,IQGAP1,Ras GTPase-activating-like protein IQGAP1,26.5231,26.2478,27.1238,27.793,27.4405,27.4387
P46977,STT3A,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A,24.3135,24.5293,24.2689,24.8387,24.4513,24.868
P47755,CAPZA2,F-actin-capping protein subunit alpha-2,25.6086,23.4913,24.9431,25.1357,25.4767,26.2521
P47756,CAPZB,F-actin-capping protein subunit beta,27.2606,27.0873,27.1632,27.5921,27.0324,27.4465
P47897,QARS,Glutamine--tRNA ligase,27.9197,28.6391,28.1113,28.6234,28.2691,28.114
P47914,RPL29,60S ribosomal protein L29,29.5288,29.7437,30.098,28.8288,28.7968,29.2834
P47985,UQCRFS1,"Cytochrome b-c1 complex subunit Rieske, mitochondrial",25.7838,25.4314,26.285,26.7605,26.5646,26.4711
P48047,ATP5O,"ATP synthase subunit O, mitochondrial",28.9895,29.6531,29.2762,28.9771,29.2244,29.0846
P48059,LIMS1,LIM and senescent cell antigen-like-containing domain protein 1,20.9084,22.5888,21.3666,21.0259,21.258,20.6345
P48444,ARCN1,Coatomer subunit delta,26.3499,26.8513,26.0788,27.9879,27.6639,27.3741
P48449,LSS,Lanosterol synthase,24.5591,25.4561,24.956,26.0548,25.5712,25.6194
P48509,CD151,CD151 antigen,20.7965,21.4685,21.302,24.9367,24.8391,25.0793
P48556,PSMD8,26S proteasome non-ATPase regulatory subunit 8,24.6941,25.2315,24.8771,24.9224,25.342,24.781
P48634,PRRC2A,Protein PRRC2A,21.4026,19.7391,23.1541,25.1605,22.4218,22.636
P48637,GSS,Glutathione synthetase,24.6324,25.6519,25.6926,27.2403,25.8756,26.0977
P48643,CCT5,T-complex protein 1 subunit epsilon,30.7832,30.5648,30.5457,30.8688,30.844,30.5071
P48668,KRT6C,"Keratin, type II cytoskeletal 6C",24.9719,26.3994,28.2979,23.8493,24.8152,26.2924
P48723,HSPA13,Heat shock 70 kDa protein 13,21.4716,21.9347,21.4647,25.3182,24.915,25.5084
P48735,IDH2,"Isocitrate dehydrogenase [NADP], mitochondrial",29.104,29.1564,29.0704,29.1086,29.2615,29.0386
P49006,MARCKSL1,MARCKS-related protein,21.3685,21.6012,23.6229,22.2136,22.4968,22.6192
P49207,RPL34,60S ribosomal protein L34,27.6616,28.268,28.1691,26.8989,27.1828,27.6407
P49257,LMAN1,Protein ERGIC-53,27.9322,27.803,27.6731,29.7257,29.606,29.59
P49321,NASP,Nuclear autoantigenic sperm protein,28.1682,27.2355,27.5622,27.8887,27.3543,27.8388
P49327,FASN,Fatty acid synthase,30.7181,30.4128,30.6978,30.7602,30.373,30.4948
P49368,CCT3,T-complex protein 1 subunit gamma,31.2078,31.0491,30.8556,31.1384,31.109,31.0084
P49406,MRPL19,"39S ribosomal protein L19, mitochondrial",25.488,25.2366,25.3214,25.1035,25.4843,23.1643
P49407,ARRB1,Beta-arrestin-1,22.708,21.6163,22.2437,21.3351,20.4846,23.7407
P49419,ALDH7A1,Alpha-aminoadipic semialdehyde dehydrogenase,28.0748,28.8334,28.1938,28.9828,28.947,28.8039
P49458,SRP9,Signal recognition particle 9 kDa protein,26.8082,26.9961,26.944,26.8075,26.9841,26.9608
P49585,PCYT1A,Choline-phosphate cytidylyltransferase A,23.066,22.4116,21.3706,22.4782,23.1092,22.8876
P49588,AARS,"Alanine--tRNA ligase, cytoplasmic",22.9277,23.1774,23.4689,22.8813,20.3974,23.1214
P49591,SARS,"Serine--tRNA ligase, cytoplasmic",24.932,25.371,25.2395,25.6753,25.2925,25.1705
P49721,PSMB2,Proteasome subunit beta type-2,25.9215,25.8044,25.5925,26.5252,26.5804,26.7034
P49748,ACADVL,"Very long-chain specific acyl-CoA dehydrogenase, mitochondrial",26.8374,27.3127,26.5542,28.1746,28.2982,28.3511
P49750,YLPM1,YLP motif-containing protein 1,22.9913,22.412,23.0462,24.534,24.0596,22.6152
P49753,ACOT2,"Acyl-coenzyme A thioesterase 2, mitochondrial",29.0716,29.0614,29.0222,29.0417,29.1046,29.0382
P49755,TMED10,Transmembrane emp24 domain-containing protein 10,27.2602,27.6001,26.8354,29.0548,28.9306,29.0058
P49756,RBM25,RNA-binding protein 25,27.9369,28.2701,28.0543,27.4758,27.6172,27.6976
P49757,NUMB,Protein numb homolog,23.7449,21.8096,20.9369,23.2485,21.6586,23.3796
P49773,HINT1,Histidine triad nucleotide-binding protein 1,26.6829,26.5411,26.7666,26.6934,26.0558,27.3359
P49790,NUP153,Nuclear pore complex protein Nup153,25.4301,25.4737,24.513,20.645,23.1613,24.2876
P49792,RANBP2,E3 SUMO-protein ligase RanBP2,27.823,28.0577,28.03,27.9816,28.2516,27.921
P49821,NDUFV1,"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial",26.6555,26.928,26.4585,27.1419,26.834,25.8226
P49915,GMPS,GMP synthase [glutamine-hydrolyzing],23.2691,24.376,21.7932,25.097,25.5234,25.1457
P49916,LIG3,DNA ligase 3,21.4413,23.6825,23.7883,23.1346,23.5682,22.9235
P49959,MRE11,Double-strand break repair protein MRE11,21.98,24.1264,23.0026,25.8225,24.5926,24.9078
P50135,HNMT,Histamine N-methyltransferase,22.4286,22.4111,25.1771,24.5143,22.0099,24.1307
P50213,IDH3A,"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial",25.9834,26.5335,26.3717,26.6566,27.111,26.9278
P50225,SULT1A1,Sulfotransferase 1A1,24.0217,24.4414,27.4487,26.7746,26.2804,25.9098
P50336,PPOX,Protoporphyrinogen oxidase,21.7473,23.5924,23.3946,21.0708,23.992,20.7065
P50395,GDI2,Rab GDP dissociation inhibitor beta,28.3996,28.1759,28.2215,28.8504,28.3406,28.0448
P50416,CPT1A,"Carnitine O-palmitoyltransferase 1, liver isoform",24.8658,24.4713,24.9269,24.4421,24.3651,24.4127
P50454,SERPINH1,Serpin H1,29.426,29.6485,29.6,31.1827,31.2251,30.8627
P50502,ST13,Hsc70-interacting protein,27.6613,27.8607,27.5461,28.0769,27.296,27.9361
P50552,VASP,Vasodilator-stimulated phosphoprotein,22.2135,22.9386,21.0237,24.4681,22.2648,23.6612
P50570,DNM2,Dynamin-2,25.4967,25.511,24.6064,26.3077,25.5185,26.7979
P50895,BCAM,Basal cell adhesion molecule,27.9224,28.0163,28.2049,30.3961,30.3011,30.3819
P50897,PPT1,Palmitoyl-protein thioesterase 1,24.2756,25.639,24.5569,29.5704,29.6355,29.5115
P50914,RPL14,60S ribosomal protein L14,26.603,26.4719,26.8417,26.6016,26.7225,26.7992
P50990,CCT8,T-complex protein 1 subunit theta,30.4154,30.639,30.4451,31.0053,30.9632,30.8575
P50991,CCT4,T-complex protein 1 subunit delta,29.8706,30.1546,29.8995,30.3864,30.536,30.3342
P51114,FXR1,Fragile X mental retardation syndrome-related protein 1,24.9866,24.3763,24.0153,25.2458,25.0248,24.3495
P51148,RAB5C,Ras-related protein Rab-5C,25.2403,25.7994,25.357,26.2482,26.1164,26.0898
P51149,RAB7A,Ras-related protein Rab-7a,26.0483,26.3362,26.4709,27.0011,27.0513,27.3266
P51398,DAP3,"28S ribosomal protein S29, mitochondrial",26.1091,26.2596,22.6616,26.101,26.4381,25.7212
P51553,IDH3G,"Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial",22.3852,21.0122,22.1495,21.6338,23.7951,23.7233
P51570,GALK1,Galactokinase,25.3664,25.7635,25.6618,26.355,25.9176,26.1302
P51571,SSR4,Translocon-associated protein subunit delta,25.5938,26.6447,26.4421,27.4158,26.9365,26.6545
P51572,BCAP31,B-cell receptor-associated protein 31,23.3634,24.6595,25.4537,27.2771,26.4978,26.917
P51610,HCFC1,Host cell factor 1,23.5179,23.9543,23.6667,23.7717,25.6664,24.9499
P51648,ALDH3A2,Fatty aldehyde dehydrogenase,24.533,24.2613,24.367,26.4133,23.181,25.3939
P51649,ALDH5A1,"Succinate-semialdehyde dehydrogenase, mitochondrial",27.7906,27.719,27.5057,27.5011,27.5973,27.76
P51654,GPC3,Glypican-3,30.4107,30.6152,30.4832,31.838,31.8261,31.5725
P51659,HSD17B4,Peroxisomal multifunctional enzyme type 2,28.6931,29.2036,28.76,30.1935,30.1413,29.7695
P51665,PSMD7,26S proteasome non-ATPase regulatory subunit 7,26.0513,23.7612,25.0226,26.5453,27.038,26.4415
P51668,UBE2D1,Ubiquitin-conjugating enzyme E2 D1,20.0789,22.8068,20.7648,24.8219,25.2091,24.2529
P51687,SUOX,"Sulfite oxidase, mitochondrial",22.8801,21.5548,21.9077,25.4939,24.9078,24.7113
P51688,SGSH,N-sulphoglucosamine sulphohydrolase,23.5274,21.0897,21.17,29.4422,29.803,29.459
P51784,USP11,Ubiquitin carboxyl-terminal hydrolase 11,23.3226,22.2254,21.3057,23.6378,23.1671,20.8431
P51812,RPS6KA3,Ribosomal protein S6 kinase alpha-3,26.8547,26.5262,25.8716,28.0096,26.5495,27.2962
P51858,HDGF,Hepatoma-derived growth factor,24.0303,23.9272,24.4666,22.5946,21.7445,21.2246
P51970,NDUFA8,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8,25.4962,25.3091,24.7915,26.0397,26.2692,25.6616
P51991,HNRNPA3,Heterogeneous nuclear ribonucleoprotein A3,30.2084,30.4012,30.4578,30.0547,30.2009,30.0239
P52209,PGD,"6-phosphogluconate dehydrogenase, decarboxylating",26.8298,26.4969,26.6065,27.1925,26.5683,26.9525
P52272,HNRNPM,Heterogeneous nuclear ribonucleoprotein M,31.3506,31.7757,31.8831,31.595,31.674,31.4993
P52292,KPNA2,Importin subunit alpha-1,24.8662,22.3007,21.4196,24.1411,23.9347,24.2729
P52565,ARHGDIA,Rho GDP-dissociation inhibitor 1,26.0812,25.217,25.6054,24.8804,25.8252,25.5139
P52569,SLC7A2,Cationic amino acid transporter 2,21.7032,20.8055,21.9717,22.2698,22.7067,22.771
P52597,HNRNPF,Heterogeneous nuclear ribonucleoprotein F,28.484,28.4585,28.3829,28.4003,28.2603,28.352
P52789,HK2,Hexokinase-2,24.6448,25.2176,25.625,26.3989,25.8951,25.9231
P52815,MRPL12,"39S ribosomal protein L12, mitochondrial",27.0381,27.4637,27.2585,26.6055,27.051,26.9059
P52895,AKR1C2,Aldo-keto reductase family 1 member C2,31.1403,31.1901,31.248,31.4995,31.1915,30.8834
P52907,CAPZA1,F-actin-capping protein subunit alpha-1,27.0427,27.0297,27.2297,28.0966,28.0447,27.6953
P52948,NUP98,Nuclear pore complex protein Nup98-Nup96,23.7711,24.8409,23.3497,25.348,24.9294,25.3182
P53007,SLC25A1,"Tricarboxylate transport protein, mitochondrial",25.9657,26.6511,25.995,27.0764,26.587,26.7999
P53041,PPP5C,Serine/threonine-protein phosphatase 5,22.923,24.0429,24.6004,23.1885,22.3574,24.3282
P53367,ARFIP1,Arfaptin-1,21.7557,21.9504,22.3242,25.2626,22.0226,25.9203
P53396,ACLY,ATP-citrate synthase,28.2946,28.1789,28.4082,28.4546,28.1331,28.2629
P53597,SUCLG1,"Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial",27.0741,27.3365,27.1403,27.0306,26.9026,26.9609
P53602,MVD,Diphosphomevalonate decarboxylase,23.2546,21.7534,23.2498,24.3472,22.6608,23.0135
P53618,COPB1,Coatomer subunit beta,25.4278,25.6755,25.8826,26.6326,25.7089,26.0186
P53621,COPA,Coatomer subunit alpha,26.85,26.1953,27.177,26.5041,26.3461,26.6823
P53634,CTSC,Dipeptidyl peptidase 1,26.193,26.7075,26.1624,31.8325,31.7774,31.686
P53680,AP2S1,AP-2 complex subunit sigma,22.3469,24.4674,23.6021,23.656,24.6266,23.8415
P53801,PTTG1IP,Pituitary tumor-transforming gene 1 protein-interacting protein,21.2165,20.8365,21.5586,26.4415,25.9779,26.2189
P53985,SLC16A1,Monocarboxylate transporter 1,24.2537,24.8712,25.0092,25.855,25.5731,25.9394
P53990,IST1,IST1 homolog,23.2732,20.2762,21.1384,24.5066,24.5364,24.7473
P53992,SEC24C,Protein transport protein Sec24C,26.1337,26.1616,26.5868,26.525,26.4055,26.7637
P54105,CLNS1A,Methylosome subunit pICln,23.5256,23.409,23.6064,23.0616,21.218,23.7347
P54136,RARS,"Arginine--tRNA ligase, cytoplasmic",27.8198,28.0075,27.6131,28.4477,28.2493,27.9874
P54577,YARS,"Tyrosine--tRNA ligase, cytoplasmic",26.916,26.9691,26.8874,27.2973,27.4544,26.7477
P54578,USP14,Ubiquitin carboxyl-terminal hydrolase 14,20.7301,24.8079,22.7921,24.3541,23.4718,24.2115
P54709,ATP1B3,Sodium/potassium-transporting ATPase subunit beta-3,21.4852,25.6823,24.8977,26.5618,26.3686,26.599
P54727,RAD23B,UV excision repair protein RAD23 homolog B,23.1883,23.1097,20.8878,23.5579,23.538,22.1499
P54802,NAGLU,Alpha-N-acetylglucosaminidase,21.5544,22.005,22.5831,28.9695,28.8764,28.828
P54819,AK2,"Adenylate kinase 2, mitochondrial",29.4664,29.8776,29.8706,29.9782,30.207,30.1277
P54886,ALDH18A1,Delta-1-pyrroline-5-carboxylate synthase,30.7952,30.8445,30.7258,31.1004,31.0706,30.9225
P54920,NAPA,Alpha-soluble NSF attachment protein,22.9659,21.7599,24.6008,24.9818,25.8766,24.7107
P55010,EIF5,Eukaryotic translation initiation factor 5,25.8209,25.5518,25.4675,26.4557,26.0969,25.7734
P55036,PSMD4,26S proteasome non-ATPase regulatory subunit 4,21.9472,21.282,20.1349,23.96,22.582,24.0429
P55060,CSE1L,Exportin-2,26.7124,25.7615,26.2363,26.7088,24.674,26.2565
P55072,VCP,Transitional endoplasmic reticulum ATPase,31.2499,31.2462,31.2521,31.5201,31.3393,31.2523
P55084,HADHB,"Trifunctional enzyme subunit beta, mitochondrial",29.2948,30.7526,30.2907,29.6796,29.6985,29.6537
P55157,MTTP,Microsomal triglyceride transfer protein large subunit,27.9112,28.4012,28.0685,28.8261,28.8998,28.8916
P55196,AFDN,Afadin,26.9187,27.248,26.896,27.2338,26.9665,27.2081
P55209,NAP1L1,Nucleosome assembly protein 1-like 1,23.6852,25.2421,25.3356,25.4552,24.3486,23.8841
P55265,ADAR,Double-stranded RNA-specific adenosine deaminase,26.0851,25.8778,26.4892,26.1592,26.4405,26.0545
P55268,LAMB2,Laminin subunit beta-2,22.5849,25.7354,25.1063,28.4783,28.6746,28.1583
P55735,SEC13,Protein SEC13 homolog,25.7886,24.5519,25.5818,26.5385,25.9322,26.3756
P55769,SNU13,NHP2-like protein 1,27.4459,27.8764,27.5954,27.5863,27.6666,27.7358
P55786,NPEPPS,Puromycin-sensitive aminopeptidase,24.6941,25.0579,25.841,26.4169,25.7438,25.7487
P55789,GFER,FAD-linked sulfhydryl oxidase ALR,20.7171,21.9594,21.8483,23.1581,22.4263,22.4463
P55795,HNRNPH2,Heterogeneous nuclear ribonucleoprotein H2,25.1144,25.2281,25.245,25.041,25.4465,24.9833
P55884,EIF3B,Eukaryotic translation initiation factor 3 subunit B,27.2064,27.3441,27.113,26.9624,27.9112,27.5366
P56134,ATP5J2,"ATP synthase subunit f, mitochondrial",23.81,24.9608,24.8368,26.0232,25.6345,25.5894
P56182,RRP1,Ribosomal RNA processing protein 1 homolog A,21.448,25.8567,25.8882,25.0246,25.2696,25.453
P56192,MARS,"Methionine--tRNA ligase, cytoplasmic",28.2752,28.2969,28.2314,28.3805,28.1862,28.2317
P56199,ITGA1,Integrin alpha-1,22.3344,21.3638,21.7859,26.9308,26.9568,26.8668
P56378,MP68,6.8 kDa mitochondrial proteolipid,21.9609,22.5943,21.5958,21.4438,21.2217,20.9019
P56381,ATP5F1E,"ATP synthase subunit epsilon, mitochondrial",24.9067,25.873,25.6822,25.4391,25.4117,25.8651
P56537,EIF6,Eukaryotic translation initiation factor 6,28.0219,27.8277,27.8615,28.0071,27.8289,27.6643
P57721,PCBP3,Poly(rC)-binding protein 3,21.1136,25.5704,26.0213,25.5651,25.6365,25.9992
P57740,NUP107,Nuclear pore complex protein Nup107,21.1926,23.2143,19.9213,25.1115,24.7851,24.1756
P58107,EPPK1,Epiplakin,26.2926,26.6593,26.8395,28.3369,28.4138,27.5402
P58400,NRXN1,Neurexin-1-beta,26.5637,21.5335,26.9527,25.8142,21.273,26.4865
P58876,HIST1H2BD,Histone H2B type 1-D,32.8253,33.1969,32.8694,32.8128,32.73,32.8111
P59998,ARPC4,Actin-related protein 2/3 complex subunit 4,25.0261,25.6917,25.2649,26.0034,25.9482,25.8132
P60059,SEC61G,Protein transport protein Sec61 subunit gamma,24.7603,23.5175,24.893,24.7476,24.6359,24.5648
P60174,TPI1,Triosephosphate isomerase,30.9507,31.0791,30.814,30.799,30.7547,30.5435
P60228,EIF3E,Eukaryotic translation initiation factor 3 subunit E,26.6889,25.2598,26.3111,26.3999,26.2856,27.0746
P60468,SEC61B,Protein transport protein Sec61 subunit beta,24.4264,25.5332,24.8177,25.1927,25.3576,25.2094
P60660,MYL6,Myosin light polypeptide 6,28.4214,28.4444,28.3153,28.5671,28.5799,28.3907
P60709,ACTB,"Actin, cytoplasmic 1",35.0623,35.0659,35.0706,35.1886,35.0528,35.1248
P60842,EIF4A1,Eukaryotic initiation factor 4A-I,29.3977,29.2637,29.3008,29.4698,29.3669,29.2613
P60866,RPS20,40S ribosomal protein S20,28.5656,29.3519,29.3328,29.3642,29.7872,29.2191
P60891,PRPS1,Ribose-phosphate pyrophosphokinase 1,21.5759,22.0833,22.1184,24.0976,23.0218,21.3183
P60900,PSMA6,Proteasome subunit alpha type-6,27.1487,27.446,27.1213,27.3661,27.2655,27.5888
P60953,CDC42,Cell division control protein 42 homolog,23.0674,23.2807,23.3017,23.9771,23.7534,22.7363
P60981,DSTN,Destrin,24.7843,24.8887,24.8382,24.681,24.3606,24.4863
P61011,SRP54,Signal recognition particle 54 kDa protein,26.2222,26.2024,26.1815,26.5184,26.5643,26.4422
P61019,RAB2A,Ras-related protein Rab-2A,21.5115,23.9806,24.7314,25.7327,26.2526,26.0661
P61020,RAB5B,Ras-related protein Rab-5B,21.7896,20.797,21.0924,22.5777,21.7897,23.25
P61026,RAB10,Ras-related protein Rab-10,21.3248,22.8375,22.6724,24.0808,23.9434,23.3766
P61088,UBE2N,Ubiquitin-conjugating enzyme E2 N,23.0629,24.3352,23.1561,24.6872,24.2075,23.5283
P61106,RAB14,Ras-related protein Rab-14,25.0011,21.8551,22.133,26.2036,24.7857,26.409
P61158,ACTR3,Actin-related protein 3,26.2214,26.5876,26.1815,27.3612,26.9312,26.6958
P61160,ACTR2,Actin-related protein 2,26.3678,24.1462,26.5394,26.6973,26.6669,25.8011
P61163,ACTR1A,Alpha-centractin,23.9502,23.8682,25.6463,26.1509,25.743,25.9881
P61201,COPS2,COP9 signalosome complex subunit 2,24.1293,23.6877,23.6411,24.548,23.8188,23.6118
P61204,ARF3,ADP-ribosylation factor 3,25.2373,24.2277,23.6251,26.4574,25.8904,26.6436
P61221,ABCE1,ATP-binding cassette sub-family E member 1,25.2448,26.5635,26.814,26.4633,25.9797,27.105
P61224,RAP1B,Ras-related protein Rap-1b,25.6919,25.8158,26.1702,26.0584,25.7965,25.566
P61247,RPS3A,40S ribosomal protein S3a,29.3579,29.4459,29.2861,29.6141,29.3998,29.5209
P61254,RPL26,60S ribosomal protein L26,24.6769,25.6351,25.6759,26.5646,26.3226,26.7027
P61289,PSME3,Proteasome activator complex subunit 3,27.5162,26.7685,27.6462,27.0269,26.8723,27.0549
P61313,RPL15,60S ribosomal protein L15,29.3825,30.0255,30.2207,28.7326,29.1522,29.9054
P61326,MAGOH,Protein mago nashi homolog,20.9025,20.7124,22.8284,22.6913,22.8297,24.5515
P61353,RPL27,60S ribosomal protein L27,23.0684,24.4039,24.5599,24.2023,24.0952,25.111
P61421,ATP6V0D1,V-type proton ATPase subunit d 1,25.5131,26.3812,25.3279,25.7521,25.7111,25.9691
P61457,PCBD1,Pterin-4-alpha-carbinolamine dehydratase,24.1614,25.3912,24.381,25.5888,25.4122,25.9341
P61513,RPL37A,60S ribosomal protein L37a,23.9856,23.3659,23.5281,23.6504,23.6248,24.0644
P61586,RHOA,Transforming protein RhoA,24.1281,25.6496,25.0999,26.8873,26.7008,25.8362
P61604,HSPE1,"10 kDa heat shock protein, mitochondrial",27.0101,26.8316,26.2398,26.5297,24.626,25.0703
P61619,SEC61A1,Protein transport protein Sec61 subunit alpha isoform 1,23.6802,23.7557,22.1264,23.7098,23.5999,22.9188
P61626,LYZ,Lysozyme C,24.4323,23.9164,25.1022,29.0619,29.067,29.0253
P61769,B2M,Beta-2-microglobulin,22.9608,23.1226,23.4189,26.9826,27.0041,26.5502
P61916,NPC2,NPC intracellular cholesterol transporter 2,22.7869,21.3333,21.5584,28.7971,28.96,28.9812
P61923,COPZ1,Coatomer subunit zeta-1,24.9893,24.6092,24.8071,25.176,25.0389,24.7177
P61927,RPL37,60S ribosomal protein L37,27.0315,27.1239,27.6529,26.1324,26.5074,27.0382
P61956,SUMO2,Small ubiquitin-related modifier 2,28.1229,28.434,28.2674,28.1312,27.9521,28.4245
P61964,WDR5,WD repeat-containing protein 5,22.0919,22.3624,22.9893,22.1979,22.6551,22.618
P61970,NUTF2,Nuclear transport factor 2,20.2028,21.723,21.4694,23.2981,23.686,22.5976
P61978,HNRNPK,Heterogeneous nuclear ribonucleoprotein K,30.4572,30.6541,30.5568,30.5639,30.819,30.5123
P61981,YWHAG,14-3-3 protein gamma,26.6662,26.4779,27.1691,26.8512,26.8098,27.7983
P62072,TIMM10,Mitochondrial import inner membrane translocase subunit Tim10,22.1239,22.0479,21.5421,23.2734,23.5324,23.8043
